time, px, py, pz, qx, qy, qz, qw
3.71973, -0.0359652, 0.019583, 1.68959, -0.00134463, -0.0457382, -0.772481, 0.633387
3.73985, -0.037777, 0.0221931, 1.6901, -0.000346163, -0.0446031, -0.771227, 0.634996
3.76006, -0.0410203, 0.0248346, 1.69127, -0.00158712, -0.0446125, -0.774141, 0.631438
3.78048, -0.0419822, 0.0281858, 1.69166, 0.00520255, -0.0445165, -0.771104, 0.63513
3.79995, -0.0457717, 0.0304479, 1.69345, -0.000658892, -0.0447379, -0.771355, 0.63483
3.82047, -0.0489595, 0.0338873, 1.69436, 9.26626e-05, -0.0450531, -0.77132, 0.634851
3.84002, -0.0530769, 0.0372213, 1.69589, -0.0030499, -0.0429271, -0.772387, 0.633693
3.86043, -0.0554195, 0.0418531, 1.69626, 0.00325003, -0.0422124, -0.771637, 0.634652
3.88018, -0.0602574, 0.0454185, 1.69794, -0.0013087, -0.0416825, -0.771872, 0.634409
3.90043, -0.0654343, 0.0499898, 1.69913, -0.00380823, -0.0395751, -0.775001, 0.630708
3.91962, -0.0694036, 0.0540582, 1.70062, -0.00477007, -0.0388036, -0.773438, 0.632665
3.93957, -0.0739244, 0.058778, 1.7019, -0.00439281, -0.0383008, -0.773474, 0.632655
3.96008, -0.0793628, 0.0643342, 1.70278, -0.00521176, -0.0355462, -0.775355, 0.630503
3.98015, -0.0826466, 0.0704534, 1.70289, 0.00201632, -0.0341653, -0.774205, 0.632009
3.99985, -0.0888891, 0.0746656, 1.70516, -0.00468742, -0.0333933, -0.774026, 0.632255
4.02025, -0.0934941, 0.0804304, 1.70594, -0.00257618, -0.0333344, -0.773134, 0.63336
4.04002, -0.100081, 0.0864966, 1.70689, -0.00517744, -0.0307896, -0.77601, 0.629948
4.06033, -0.105326, 0.0924032, 1.70777, -0.00375178, -0.0303403, -0.776058, 0.629921
4.08031, -0.11115, 0.0988452, 1.70863, -0.00359931, -0.0269373, -0.77617, 0.629937
4.10049, -0.117348, 0.105149, 1.70943, -0.0046162, -0.0263189, -0.776387, 0.629689
4.12023, -0.123373, 0.111501, 1.71, -0.00499335, -0.0254372, -0.776264, 0.629875
4.14002, -0.129108, 0.117881, 1.71089, -0.00418533, -0.0252929, -0.776418, 0.629697
4.16041, -0.135396, 0.12498, 1.7112, -0.00284743, -0.0234114, -0.776534, 0.629634
4.18019, -0.141763, 0.131747, 1.71152, -0.00273497, -0.0236466, -0.776324, 0.629884
4.20046, -0.14834, 0.138746, 1.71206, -0.00341508, -0.020776, -0.776013, 0.630365
4.22044, -0.1544, 0.145304, 1.71281, -0.00320122, -0.0209623, -0.774138, 0.632662
4.24009, -0.161001, 0.152611, 1.71293, -0.00193162, -0.0210779, -0.773763, 0.633122
4.25971, -0.168306, 0.160138, 1.71328, -0.00290933, -0.0193317, -0.775479, 0.631071
4.28039, -0.17496, 0.167346, 1.71373, -0.00230004, -0.018896, -0.775231, 0.631391
4.30047, -0.181525, 0.17457, 1.71428, -0.00181201, -0.0184372, -0.773286, 0.633787
4.32043, -0.188787, 0.182186, 1.71456, -0.00287442, -0.0169113, -0.772984, 0.634193
4.33999, -0.196194, 0.189996, 1.71483, -0.0029525, -0.016119, -0.774553, 0.632297
4.35991, -0.20315, 0.197327, 1.71549, -0.00261103, -0.0170515, -0.774354, 0.632518
4.38011, -0.210314, 0.204944, 1.71592, -0.0034616, -0.0152832, -0.772792, 0.634465
4.3997, -0.21792, 0.213091, 1.71593, -0.00279345, -0.0149078, -0.774547, 0.632334
4.42018, -0.225162, 0.220778, 1.7162, -0.00287879, -0.0148548, -0.774331, 0.6326
4.44005, -0.232294, 0.228244, 1.71683, -0.00387253, -0.0140391, -0.772677, 0.634633
4.4604, -0.239922, 0.236554, 1.71679, -0.00333442, -0.0117903, -0.772546, 0.634841
4.4804, -0.247727, 0.244491, 1.71705, -0.00431301, -0.0121712, -0.774107, 0.632923
