time, px, py, pz, qx, qy, qz, qw
4.06028, -0.12016, 0.109822, 1.62544, 0.0112356, -0.0271088, -0.756328, 0.653534
4.0802, -0.127161, 0.115798, 1.62612, 0.0122388, -0.0248364, -0.755694, 0.654339
4.10021, -0.133763, 0.121275, 1.62777, 0.00889718, -0.0254592, -0.754561, 0.655675
4.11932, -0.140744, 0.127001, 1.62845, 0.0107032, -0.0246665, -0.753651, 0.656725
4.13949, -0.149572, 0.133179, 1.62968, 0.00931355, -0.0209976, -0.75598, 0.654191
4.16024, -0.157265, 0.139582, 1.6304, 0.0102981, -0.0205428, -0.756357, 0.653755
4.18018, -0.164031, 0.145477, 1.63196, 0.0085629, -0.0217404, -0.75522, 0.655055
4.20027, -0.170773, 0.151267, 1.63322, 0.00968425, -0.0223947, -0.753674, 0.656796
4.22008, -0.179837, 0.15791, 1.63403, 0.0111012, -0.0212894, -0.756169, 0.653936
4.23961, -0.187276, 0.164694, 1.63517, 0.00962775, -0.0194121, -0.755183, 0.655156
4.26022, -0.194747, 0.170852, 1.63624, 0.00988185, -0.0195224, -0.75349, 0.657095
4.27991, -0.20363, 0.177221, 1.63778, 0.00922028, -0.0190673, -0.754727, 0.655696
4.29959, -0.212134, 0.183906, 1.63914, 0.00753392, -0.0171815, -0.754616, 0.655898
4.31927, -0.219796, 0.191174, 1.63996, 0.00857703, -0.0179044, -0.754826, 0.655624
4.33944, -0.227068, 0.197285, 1.64132, 0.0101371, -0.0206822, -0.753208, 0.657379
4.36016, -0.236986, 0.204339, 1.64266, 0.00896734, -0.0175483, -0.755584, 0.654755
4.38016, -0.245186, 0.211992, 1.64368, 0.00996653, -0.0171914, -0.756349, 0.653866
4.40018, -0.253469, 0.218523, 1.64525, 0.00741255, -0.015976, -0.754122, 0.656498
4.42006, -0.261717, 0.225011, 1.64666, 0.00756411, -0.015819, -0.752463, 0.658401
4.43952, -0.271055, 0.232598, 1.64776, 0.00949071, -0.0159938, -0.755187, 0.655245
4.46006, -0.279255, 0.240236, 1.64891, 0.00850172, -0.0152925, -0.75429, 0.656308
4.47946, -0.287706, 0.247276, 1.65023, 0.00818654, -0.0164886, -0.754038, 0.656573
4.49949, -0.296813, 0.25411, 1.65173, 0.00890322, -0.0175168, -0.754147, 0.656412
4.52017, -0.306107, 0.261868, 1.65278, 0.00802759, -0.0144463, -0.753982, 0.656687
4.53948, -0.314443, 0.269786, 1.65372, 0.00913728, -0.014876, -0.753741, 0.656939
4.56011, -0.32285, 0.276649, 1.65525, 0.00887713, -0.0160032, -0.752028, 0.658877
4.58018, -0.333235, 0.284253, 1.65671, 0.00757991, -0.0142062, -0.754384, 0.656236
4.60016, -0.341303, 0.292395, 1.65758, 0.0100623, -0.0160677, -0.753647, 0.657006
4.61966, -0.350587, 0.300043, 1.65894, 0.00796032, -0.0149381, -0.753283, 0.657478
4.6393, -0.359197, 0.306976, 1.66039, 0.0089917, -0.0174116, -0.75161, 0.659317
4.66018, -0.369696, 0.315416, 1.66136, 0.00944352, -0.0145815, -0.754364, 0.656227
4.68018, -0.378434, 0.323475, 1.66254, 0.00756972, -0.0141651, -0.753106, 0.657703
4.69985, -0.386553, 0.330997, 1.66331, 0.0113746, -0.0175121, -0.75111, 0.659847
4.72019, -0.397168, 0.338928, 1.66482, 0.00903895, -0.0141777, -0.752518, 0.658357
4.73939, -0.406768, 0.347255, 1.66563, 0.00994143, -0.0132949, -0.752598, 0.658271
4.75927, -0.41569, 0.355633, 1.66672, 0.0107069, -0.0143272, -0.752365, 0.658503
4.77987, -0.424516, 0.362914, 1.66838, 0.00904198, -0.0157759, -0.750551, 0.660562
4.79995, -0.434756, 0.371237, 1.66947, 0.0111713, -0.0165919, -0.752196, 0.658636
4.82019, -0.444492, 0.380133, 1.67071, 0.00915036, -0.0134653, -0.752221, 0.65871
4.83953, -0.454142, 0.388248, 1.67199, 0.00828203, -0.0146286, -0.752186, 0.658736
4.8602, -0.462852, 0.395931, 1.67331, 0.0109138, -0.0182419, -0.750586, 0.660431
4.88015, -0.472912, 0.404236, 1.67457, 0.0089755, -0.0149734, -0.749305, 0.661995
4.8995, -0.483613, 0.413374, 1.67551, 0.00943228, -0.015253, -0.751934, 0.658994
4.91975, -0.492719, 0.421488, 1.6765, 0.0111536, -0.0162973, -0.749996, 0.661147
4.93933, -0.503089, 0.429442, 1.67824, 0.0087143, -0.0154393, -0.749589, 0.661666
4.9592, -0.51272, 0.438326, 1.67898, 0.0111098, -0.0159584, -0.748701, 0.662623
4.97931, -0.523824, 0.447589, 1.68019, 0.0081309, -0.0128805, -0.751071, 0.660046
4.99927, -0.533094, 0.455497, 1.68158, 0.00867663, -0.0157776, -0.749577, 0.661672
5.01997, -0.542983, 0.463964, 1.68272, 0.00966581, -0.0163648, -0.748672, 0.662668
5.03939, -0.554205, 0.473383, 1.68371, 0.00814918, -0.0146329, -0.75128, 0.659771
5.05923, -0.563733, 0.482439, 1.68429, 0.0109081, -0.0158105, -0.750361, 0.660749
5.08009, -0.574006, 0.490416, 1.68571, 0.00859058, -0.0164438, -0.749158, 0.662131
5.1001, -0.584424, 0.499144, 1.68672, 0.00848462, -0.0158955, -0.748237, 0.663186
5.11993, -0.595871, 0.508941, 1.6874, 0.0079392, -0.0138725, -0.750742, 0.660402
5.13936, -0.605501, 0.517336, 1.6883, 0.00862251, -0.0157033, -0.748709, 0.662657
5.16022, -0.616435, 0.526058, 1.68953, 0.0073182, -0.0148931, -0.748916, 0.662457
5.17995, -0.625777, 0.535552, 1.68991, 0.0119176, -0.0169176, -0.747283, 0.664183
5.20021, -0.638066, 0.544924, 1.69105, 0.00745556, -0.0147794, -0.750562, 0.660592
5.22, -0.647411, 0.553795, 1.69172, 0.00946328, -0.0157731, -0.748125, 0.663303
5.23942, -0.658385, 0.562661, 1.6926, 0.00949794, -0.0162102, -0.748101, 0.663318
5.2602, -0.670466, 0.572745, 1.69315, 0.00779334, -0.0126086, -0.750831, 0.660328
5.28014, -0.681015, 0.581983, 1.69349, 0.00849369, -0.0133322, -0.750054, 0.661187
5.3002, -0.691137, 0.590716, 1.69419, 0.00939953, -0.0141655, -0.748334, 0.663104
5.32015, -0.702078, 0.600197, 1.69462, 0.00936594, -0.012425, -0.74728, 0.664328
5.33968, -0.713896, 0.610234, 1.69492, 0.00933605, -0.0126471, -0.749799, 0.661479
5.35943, -0.724295, 0.618991, 1.69564, 0.00824169, -0.0129399, -0.747456, 0.664134
5.37968, -0.735025, 0.628294, 1.69626, 0.00888633, -0.0133652, -0.746717, 0.664948
5.4, -0.746223, 0.63795, 1.69647, 0.0102319, -0.0142693, -0.746797, 0.66482
5.42017, -0.7584, 0.648304, 1.69673, 0.00868463, -0.0118122, -0.749274, 0.662098
5.43943, -0.768607, 0.657059, 1.69718, 0.00916517, -0.0148007, -0.747207, 0.664364
5.45981, -0.779876, 0.666595, 1.69755, 0.00912726, -0.0131042, -0.746355, 0.665356
